G_ID,GDAY_DS,T_ID,VS_T_ID,TB_SC,WLS,INN2_teampit,BF,AB_pit,HIT_pit,H2_pit,H3_pit,HR_pit,SB_pit,BB_pit,KK_pit,GD_pit,R,ER_teampit,WLS_changed,INN2_sp,ER_sp,AB_bat,RBI,RUN,HIT_bat,H2_bat,H3_bat,HR_bat,SB_bat,BB_bat,KK_bat,GD_bat,ERR,LOB,ERA,AVG_bat,AVG_pit,OPS_bat,OPS_pit,wOBA_bat,wOBA_pit,FIP,WHIP,ISO,PE,3hal
20200704HHOB0,20200704,OB,HH,B,L,27,138,36,10,5,0,0,1,3,5,1,6,6,0,12,6,38,2,2,10,1,0,0,1,5,7,0,0,14,6.0,0.2631578947368421,0.2777777777777778,0.6842105263157895,0.7777777777777778,0.29604651162790696,0.32999999999999996,2.888888888888889,1.4444444444444444,0.02631578947368421,0.1,5
20200705HHOB0,20200705,OB,HH,B,W,27,142,35,10,2,0,0,1,1,8,1,4,4,1,18,4,37,7,7,14,2,0,1,3,4,6,1,0,9,4.0,0.3783783783783784,0.2857142857142857,1.0,0.6571428571428571,0.41926829268292687,0.28750000000000003,1.5555555555555556,1.2222222222222223,0.13513513513513514,0.7538461538461538,5
20200707LGOB0,20200707,OB,LG,B,W,27,150,37,12,1,1,2,1,3,6,0,6,6,1,18,4,35,9,9,14,2,0,1,0,3,1,1,0,7,6.0,0.4,0.32432432432432434,1.0285714285714285,0.972972972972973,0.43421052631578955,0.4069999999999999,5.555555555555555,1.6666666666666667,0.14285714285714285,0.6923076923076923,5
20200708LGOB0,20200708,OB,LG,B,L,27,159,35,11,3,0,2,0,6,4,2,8,8,0,12,6,41,5,5,15,1,0,0,1,2,9,1,0,11,8.0,0.36585365853658536,0.3142857142857143,0.8048780487804879,1.0571428571428572,0.3513953488372093,0.4265853658536586,7.0,1.8888888888888888,0.024390243902439025,0.2808988764044944,5
20200709LGOB0,20200709,OB,LG,B,W,27,126,29,2,0,0,0,1,0,12,0,0,0,1,21,0,33,6,6,12,1,0,2,0,3,3,1,0,8,0.0,0.36363636363636365,0.06896551724137931,1.0303030303030303,0.13793103448275862,0.43194444444444446,0.06137931034482759,0.3333333333333335,0.2222222222222222,0.21212121212121213,1.0,5
20200710OBLT0,20200710,OB,LT,T,W,27,128,32,7,1,0,2,1,2,6,1,5,5,1,21,1,39,9,10,12,1,1,2,0,5,7,1,0,7,5.0,0.3076923076923077,0.21875,0.9743589743589743,0.71875,0.40136363636363637,0.30617647058823527,5.222222222222222,1.0,0.23076923076923078,0.8,5
20200711OBLT0,20200711,OB,LT,T,L,24,129,33,9,1,0,0,0,3,3,1,5,4,0,18,4,36,3,4,8,1,0,1,0,3,7,1,2,8,4.5,0.2222222222222222,0.2727272727272727,0.6388888888888888,0.6666666666666666,0.2764102564102564,0.2905555555555555,3.375,1.5,0.1111111111111111,0.3902439024390244,5
20200714SKOB0,20200714,OB,SK,B,L,27,167,40,14,0,0,1,1,5,5,0,12,11,0,16,4,38,7,7,12,0,2,1,2,1,6,0,1,5,11.0,0.3157894736842105,0.35,0.8421052631578947,0.9,0.36,0.3804444444444445,5.0,2.111111111111111,0.18421052631578946,0.2538860103626943,6
20200715SKOB0,20200715,OB,SK,B,W,27,155,35,10,0,0,0,1,1,10,0,2,2,1,18,2,36,7,7,14,4,0,1,2,3,2,1,0,9,2.0,0.3888888888888889,0.2857142857142857,1.0555555555555556,0.6,0.4425641025641026,0.2663888888888889,1.1111111111111112,1.2222222222222223,0.19444444444444445,0.9245283018867925,6
20200716SKOB0,20200716,OB,SK,B,W,27,130,34,7,0,0,1,5,3,6,2,2,1,1,3,0,32,4,4,10,3,0,0,3,2,6,0,2,7,1.0,0.3125,0.20588235294117646,0.78125,0.5882352941176471,0.33588235294117647,0.257027027027027,4.111111111111111,1.1111111111111112,0.09375,0.8,6
20200717OBHT0,20200717,OB,HT,T,L,24,141,30,9,3,0,1,0,5,5,0,4,3,0,18,3,31,2,2,7,0,0,0,1,2,2,2,1,4,3.375,0.22580645161290322,0.3,0.5161290322580645,0.9666666666666667,0.23060606060606062,0.3945714285714286,5.25,1.75,0.0,0.2,4
20200718OBHT0,20200718,OB,HT,T,W,27,158,33,9,1,0,0,0,5,7,2,0,0,1,15,0,32,6,6,12,2,0,0,0,8,1,2,0,11,0.0,0.375,0.2727272727272727,1.0625,0.7272727272727273,0.42400000000000004,0.31157894736842107,3.111111111111111,1.5555555555555556,0.0625,1.0,5
20200719OBHT0,20200719,OB,HT,T,W,27,177,32,8,0,1,0,0,6,5,1,4,4,1,15,4,37,8,8,11,3,0,1,2,5,4,0,0,6,4.0,0.2972972972972973,0.25,0.8918918918918919,0.75,0.3711904761904762,0.3155263157894737,3.888888888888889,1.5555555555555556,0.16216216216216217,0.8,6
20200721OBWO0,20200721,OB,WO,B,W,27,143,35,9,1,0,0,0,1,9,0,1,1,1,21,0,31,6,6,7,2,1,1,2,1,6,0,0,2,1.0,0.22580645161290322,0.2571428571428571,0.7096774193548387,0.5714285714285714,0.30062500000000003,0.25222222222222224,1.3333333333333333,1.1111111111111112,0.22580645161290322,0.972972972972973,6
20200724OBLG0,20200724,OB,LG,B,L,27,170,40,15,2,1,2,1,6,3,1,8,8,0,15,5,31,1,1,8,3,0,0,1,4,4,2,1,7,8.0,0.25806451612903225,0.375,0.7419354838709677,1.15,0.31485714285714284,0.4652173913043478,7.222222222222222,2.3333333333333335,0.0967741935483871,0.015384615384615385,6
20200725OBLG0,20200725,OB,LG,B,W,27,137,35,10,3,0,0,0,1,8,3,3,3,1,15,1,31,7,7,10,4,0,1,0,2,6,0,1,3,3.0,0.3225806451612903,0.2857142857142857,0.9354838709677419,0.6857142857142857,0.3942424242424242,0.2980555555555556,1.5555555555555556,1.2222222222222223,0.22580645161290322,0.8448275862068966,6
20200726OBLG0,20200726,OB,LG,B,L,27,139,33,7,0,1,0,2,2,8,1,4,2,0,19,2,32,3,3,8,2,0,1,0,7,5,1,2,10,2.0,0.25,0.21212121212121213,0.875,0.5454545454545454,0.3569230769230769,0.2382857142857143,1.8888888888888888,1.0,0.15625,0.36,6
20200728OBWO0,20200728,OB,WO,B,L,27,166,34,8,2,0,1,0,7,6,0,6,5,0,18,1,36,2,2,9,2,0,1,0,2,4,0,1,9,5.0,0.25,0.23529411764705882,0.6944444444444444,0.8235294117647058,0.29894736842105263,0.33951219512195124,5.444444444444445,1.6666666666666667,0.1388888888888889,0.1,6
20200730OBWO0,20200730,OB,WO,B,L,27,139,34,13,2,0,1,2,4,2,2,8,8,0,13,6,36,5,5,10,0,0,2,2,4,8,0,0,9,8.0,0.2777777777777778,0.38235294117647056,0.8333333333333334,1.0294117647058822,0.352,0.42894736842105263,5.333333333333334,1.8888888888888888,0.16666666666666666,0.2808988764044944,4
20200731OBNC0,20200731,OB,NC,T,L,24,184,37,14,4,0,1,2,5,7,1,10,10,0,14,4,39,7,7,14,2,0,1,2,4,8,1,0,10,11.25,0.358974358974359,0.3783783783783784,0.9487179487179487,1.0810810810810811,0.39976744186046514,0.4438095238095238,4.75,2.375,0.1282051282051282,0.3288590604026846,6
20200801OBNC0,20200801,OB,NC,T,W,30,189,45,15,4,0,2,2,7,8,0,10,9,1,18,3,45,12,12,17,2,1,0,2,4,9,1,1,9,8.1,0.37777777777777777,0.3333333333333333,0.9333333333333333,1.0444444444444445,0.39551020408163273,0.4253846153846154,6.1,2.2,0.08888888888888889,0.5901639344262295,8
20200802OBNC0,20200802,OB,NC,T,W,36,182,42,8,1,0,2,0,5,10,1,4,4,1,21,2,48,7,7,15,5,0,0,2,2,8,2,0,8,3.0,0.3125,0.19047619047619047,0.7708333333333334,0.6666666666666666,0.33260000000000006,0.284468085106383,4.75,1.0833333333333333,0.10416666666666667,0.7538461538461538,8
20200804OBSS0,20200804,OB,SS,B,L,27,166,34,7,2,0,1,1,7,10,0,6,6,0,9,4,36,3,3,9,1,0,1,0,1,4,0,0,7,6.0,0.25,0.20588235294117646,0.6388888888888888,0.7647058823529411,0.2781081081081081,0.3178048780487805,4.555555555555555,1.5555555555555556,0.1111111111111111,0.2,6
20200805OBSS0,20200805,OB,SS,B,D,24,155,34,12,2,0,0,1,4,4,1,2,1,0,18,1,28,2,2,4,0,0,0,1,4,4,0,1,6,1.125,0.14285714285714285,0.35294117647058826,0.42857142857142855,0.8823529411764706,0.1975,0.3736842105263158,3.5,2.0,0.0,0.5,7
20200806OBSS0,20200806,OB,SS,B,W,27,172,38,11,0,0,0,3,2,7,0,2,2,1,15,2,31,5,5,7,1,1,0,0,4,7,0,0,7,2.0,0.22580645161290322,0.2894736842105263,0.6774193548387096,0.631578947368421,0.2885714285714286,0.27925000000000005,2.111111111111111,1.4444444444444444,0.0967741935483871,0.8620689655172413,6
20200807OBLT0,20200807,OB,LT,B,L,27,194,39,12,2,0,2,0,9,6,1,8,5,0,18,0,35,4,4,11,1,0,0,2,1,2,1,2,7,5.0,0.3142857142857143,0.3076923076923077,0.6857142857142857,1.0512820512820513,0.30166666666666664,0.4181249999999999,7.555555555555555,2.3333333333333335,0.02857142857142857,0.2,4
20200808OBLT0,20200808,OB,LT,B,D,18,88,22,6,1,0,0,0,1,6,1,1,1,0,18,1,16,1,1,3,0,0,1,0,0,0,2,0,0,1.5,0.1875,0.2727272727272727,0.5625,0.6363636363636364,0.2425,0.27869565217391307,1.5,1.1666666666666667,0.1875,0.5,4
20200811OBSS0,20200811,OB,SS,T,W,27,151,34,8,0,0,1,0,2,5,1,1,1,1,18,1,33,6,6,9,1,0,1,0,6,4,2,0,6,1.0,0.2727272727272727,0.23529411764705882,0.8484848484848485,0.6176470588235294,0.3523076923076923,0.26972222222222225,4.0,1.1111111111111112,0.12121212121212122,0.972972972972973,5
20200812OBSS0,20200812,OB,SS,T,W,27,169,42,16,4,0,2,0,1,6,1,8,8,1,15,4,45,14,15,24,2,0,2,0,3,2,3,1,8,8.0,0.5333333333333333,0.38095238095238093,1.3111111111111111,1.0238095238095237,0.554375,0.4388372093023256,4.888888888888889,1.8888888888888888,0.17777777777777778,0.7785467128027682,7
20200813OBSS0,20200813,OB,SS,T,L,24,148,33,9,1,0,2,1,5,5,0,3,3,0,15,3,28,2,2,4,0,0,1,1,9,11,1,0,10,3.375,0.14285714285714285,0.2727272727272727,0.7142857142857143,0.9090909090909091,0.2967567567567567,0.3752631578947368,6.875,1.75,0.10714285714285714,0.3076923076923077,6
20200814OBKT0,20200814,OB,KT,B,L,36,194,47,12,3,0,0,2,1,7,0,5,4,0,18,3,45,3,3,10,0,0,2,2,8,9,1,1,14,3.0,0.2222222222222222,0.2553191489361702,0.7555555555555555,0.5957446808510638,0.3177358490566038,0.260625,2.0833333333333335,1.0833333333333333,0.13333333333333333,0.2647058823529412,6
20200815OBKT0,20200815,OB,KT,B,W,27,171,34,7,2,1,1,1,7,8,0,5,4,1,15,0,38,7,7,13,1,0,1,3,3,3,1,1,8,4.0,0.34210526315789475,0.20588235294117646,0.868421052631579,0.8235294117647058,0.37146341463414634,0.335609756097561,5.0,1.5555555555555556,0.10526315789473684,0.6621621621621622,6
20200816OBKT0,20200816,OB,KT,B,L,27,157,35,11,5,0,0,1,3,5,1,4,2,0,17,2,28,1,1,3,1,0,0,1,7,6,2,1,7,2.0,0.10714285714285714,0.3142857142857143,0.5,0.8571428571428571,0.22514285714285717,0.3621052631578947,2.888888888888889,1.5555555555555556,0.03571428571428571,0.058823529411764705,6
20200818OBLT0,20200818,OB,LT,T,W,27,145,34,6,0,1,1,0,2,7,0,2,2,1,18,2,43,7,9,16,2,0,0,1,5,10,0,1,14,2.0,0.37209302325581395,0.17647058823529413,0.9069767441860465,0.5588235294117647,0.38437499999999997,0.24055555555555555,3.5555555555555554,0.8888888888888888,0.046511627906976744,0.9529411764705882,6
20200819OBLT0,20200819,OB,LT,T,L,24,113,31,10,3,0,0,4,1,3,1,7,6,0,20,6,28,3,3,6,0,0,1,0,5,6,3,1,3,6.75,0.21428571428571427,0.3225806451612903,0.7142857142857143,0.7741935483870968,0.30303030303030304,0.3353125,2.625,1.375,0.10714285714285714,0.15517241379310345,5
20200820OBLT0,20200820,OB,LT,B,L,27,167,36,11,2,1,1,2,7,7,1,6,6,0,18,3,40,5,5,14,4,0,0,0,3,10,1,0,11,6.0,0.35,0.3055555555555556,0.875,1.0,0.3732558139534884,0.4027906976744187,5.222222222222222,2.0,0.1,0.4098360655737705,5
20200821OBLT0,20200821,OB,LT,B,W,27,144,31,3,1,0,0,2,2,8,0,0,0,1,18,0,31,1,1,5,0,0,0,0,4,6,0,2,9,0.0,0.16129032258064516,0.0967741935483871,0.45161290322580644,0.2903225806451613,0.206,0.13424242424242425,1.8888888888888888,0.5555555555555556,0.0,1.0,5
20200822OBSK0,20200822,OB,SK,T,W,27,163,36,9,2,0,1,0,5,7,0,1,1,1,15,0,39,6,8,12,1,0,2,2,5,9,0,0,9,1.0,0.3076923076923077,0.25,0.9230769230769231,0.7777777777777778,0.38477272727272727,0.32756097560975606,4.555555555555555,1.5555555555555556,0.1794871794871795,0.9846153846153847,5
20200823OBSK0,20200823,OB,SK,T,W,27,165,34,9,1,1,0,0,5,7,0,1,1,1,18,1,35,8,8,9,0,0,3,3,9,4,0,0,10,1.0,0.2571428571428571,0.2647058823529412,1.0285714285714285,0.7647058823529411,0.4056818181818182,0.3223076923076923,3.111111111111111,1.5555555555555556,0.2571428571428571,0.9846153846153847,5
20200825OBHT0,20200825,OB,HT,B,W,27,172,34,9,2,0,1,2,11,5,2,8,6,1,15,4,37,10,10,15,1,0,3,0,5,2,1,1,9,6.0,0.40540540540540543,0.2647058823529412,1.2162162162162162,1.0,0.4954761904761905,0.3904444444444444,7.0,2.2222222222222223,0.2702702702702703,0.6097560975609756,5
20200826OBHT0,20200826,OB,HT,B,L,27,177,41,15,1,0,1,0,4,5,0,7,7,0,18,4,35,5,5,11,1,0,1,0,6,8,1,0,11,7.0,0.3142857142857143,0.36585365853658536,0.9142857142857143,0.926829268292683,0.3785365853658536,0.3933333333333333,4.666666666666667,2.111111111111111,0.11428571428571428,0.33783783783783783,5
20200827OBNC0,20200827,OB,NC,T,L,24,163,35,13,2,1,1,0,5,9,1,8,8,0,10,7,37,2,2,13,6,0,0,0,2,4,1,1,10,9.0,0.35135135135135137,0.37142857142857144,0.918918918918919,1.0857142857142856,0.39051282051282055,0.44300000000000006,4.25,2.25,0.16216216216216217,0.058823529411764705,5
20160401HHLG0,20160401,LG,HH,B,W,36,184,46,13,2,0,0,0,3,10,1,4,4,1,18,4,42,4,5,9,2,0,1,2,4,11,0,0,8,3.0,0.21428571428571427,0.2826086956521739,0.6428571428571429,0.6739130434782609,0.27695652173913043,0.2938775510204082,2.0833333333333335,1.3333333333333333,0.11904761904761904,0.6097560975609756,3
20160402HHLG0,20160402,LG,HH,B,W,33,176,43,13,4,0,0,0,6,9,0,7,7,1,15,3,40,8,8,12,2,1,1,1,9,9,0,1,11,5.7272727272727275,0.3,0.3023255813953488,1.0,0.8372093023255814,0.39979591836734696,0.35163265306122443,3.0,1.7272727272727273,0.175,0.5663716814159292,3
20160405LGHT0,20160405,LG,HT,T,L,24,123,28,6,1,0,1,0,3,10,2,4,2,0,18,2,34,1,1,7,0,0,0,1,1,9,0,1,7,2.25,0.20588235294117646,0.21428571428571427,0.4411764705882353,0.6785714285714286,0.1977142857142857,0.2903225806451613,3.25,1.125,0.0,0.058823529411764705,4
20160407LGHT0,20160407,LG,HT,T,W,27,137,34,9,5,0,0,1,3,6,1,4,4,1,15,3,38,8,8,11,1,0,2,2,5,9,0,0,8,4.0,0.2894736842105263,0.2647058823529412,0.8947368421052632,0.7647058823529411,0.37302325581395346,0.3237837837837838,2.6666666666666665,1.3333333333333333,0.18421052631578946,0.8,4
20160408LGSK0,20160408,LG,SK,T,L,29,142,36,8,0,0,0,0,4,4,0,3,1,0,20,1,33,2,2,4,0,0,1,0,3,4,1,3,4,0.9310344827586208,0.12121212121212122,0.2222222222222222,0.42424242424242425,0.5555555555555556,0.19,0.24699999999999997,3.413793103448276,1.2413793103448276,0.09090909090909091,0.3076923076923077,4
20160409LGSK0,20160409,LG,SK,T,L,24,120,27,5,0,0,3,0,5,7,1,4,4,0,12,3,32,3,3,8,2,0,1,0,6,5,3,0,8,4.5,0.25,0.18518518518518517,0.84375,0.8888888888888888,0.34815789473684206,0.36031250000000004,8.0,1.25,0.15625,0.36,4
20160410LGSK0,20160410,LG,SK,T,L,24,135,33,9,1,0,2,0,5,5,1,7,5,0,11,5,37,5,6,10,0,0,2,1,1,6,0,1,5,5.625,0.2702702702702703,0.2727272727272727,0.7297297297297297,0.9090909090909091,0.3160526315789474,0.3752631578947368,6.875,1.75,0.16216216216216217,0.4235294117647059,4
20160412LTLG0,20160412,LG,LT,B,W,30,201,44,16,3,1,1,0,2,10,0,11,11,1,18,4,41,12,12,17,3,1,0,1,14,10,1,1,14,9.9,0.4146341463414634,0.36363636363636365,1.2926829268292683,0.9545454545454546,0.48472727272727273,0.4065217391304348,2.9,1.8,0.12195121951219512,0.5433962264150943,6
20160413LTLG0,20160413,LG,LT,B,W,27,146,31,8,0,0,1,0,4,8,3,3,3,1,18,0,32,5,5,9,2,0,1,1,6,11,0,1,9,3.0,0.28125,0.25806451612903225,0.90625,0.7419354838709677,0.371578947368421,0.31685714285714284,4.0,1.3333333333333333,0.15625,0.7352941176470589,4
20160414LTLG0,20160414,LG,LT,B,L,27,171,41,15,2,1,1,0,4,8,0,9,8,0,8,6,35,0,0,8,1,0,0,0,0,10,0,0,8,8.0,0.22857142857142856,0.36585365853658536,0.4857142857142857,1.0,0.21428571428571427,0.41800000000000004,4.0,2.111111111111111,0.02857142857142857,0.0,4
20160415LGHH0,20160415,LG,HH,T,W,27,137,33,9,0,0,0,0,2,4,4,2,2,1,17,2,44,16,18,19,1,0,4,2,10,7,2,1,10,2.0,0.4318181818181818,0.2727272727272727,1.3863636363636365,0.6060606060606061,0.5375925925925926,0.2682857142857143,2.7777777777777777,1.2222222222222223,0.29545454545454547,0.9878048780487805,7
20160417LGHH0,20160417,LG,HH,T,W,27,178,34,7,0,0,0,1,11,11,2,4,4,1,18,1,33,6,6,10,2,0,2,1,6,11,0,3,7,4.0,0.30303030303030304,0.20588235294117646,1.0303030303030303,0.7352941176470589,0.4158974358974359,0.3071111111111111,4.222222222222222,2.0,0.24242424242424243,0.6923076923076923,7
20160419NCLG0,20160419,LG,NC,B,L,27,160,36,12,3,0,1,0,6,6,0,8,6,0,18,4,27,1,1,1,0,0,0,0,2,8,0,1,3,6.0,0.037037037037037035,0.3333333333333333,0.14814814814814814,1.0,0.07827586206896552,0.40880952380952384,5.111111111111111,2.0,0.0,0.015384615384615385,7
20160420NCLG0,20160420,LG,NC,B,W,27,127,33,11,3,0,0,0,2,6,3,3,3,1,12,3,31,6,6,6,0,0,2,0,4,5,0,0,4,3.0,0.1935483870967742,0.3333333333333333,0.7096774193548387,0.8181818181818182,0.30057142857142854,0.3517142857142857,2.3333333333333335,1.4444444444444444,0.1935483870967742,0.8,4
20160421NCLG0,20160421,LG,NC,B,L,27,158,38,14,5,0,0,0,8,6,0,8,8,0,12,4,39,5,5,12,1,0,3,0,6,11,0,2,13,8.0,0.3076923076923077,0.3684210526315789,1.0256410256410255,1.0789473684210527,0.4184444444444444,0.43217391304347824,4.333333333333333,2.4444444444444446,0.2564102564102564,0.2808988764044944,4
20160422LGWO0,20160422,LG,WO,T,L,24,144,35,14,2,2,2,0,5,6,2,10,9,0,10,6,31,2,2,5,0,0,1,0,2,6,1,1,4,10.125,0.16129032258064516,0.4,0.4838709677419355,1.2857142857142858,0.21333333333333332,0.51375,6.625,2.375,0.0967741935483871,0.038461538461538464,4
20160423LGWO0,20160423,LG,WO,T,L,24,191,40,18,3,0,2,0,7,11,0,14,14,0,9,4,36,1,2,8,3,0,0,0,2,8,0,0,10,15.75,0.2222222222222222,0.45,0.5833333333333334,1.3,0.2536842105263158,0.5193617021276595,6.125,3.125,0.08333333333333333,0.02,4
20160424LGWO0,20160424,LG,WO,T,W,27,142,36,11,3,0,0,2,2,6,0,3,3,1,18,3,34,5,5,10,1,0,1,1,2,8,0,0,5,3.0,0.29411764705882354,0.3055555555555556,0.7647058823529411,0.75,0.3297222222222222,0.32394736842105265,2.3333333333333335,1.4444444444444444,0.11764705882352941,0.7352941176470589,4
20160426LGSS0,20160426,LG,SS,T,W,27,94,28,2,0,0,0,0,1,7,1,0,0,1,27,0,32,2,2,7,0,0,0,2,4,8,0,0,8,0.0,0.21875,0.07142857142857142,0.5625,0.17857142857142858,0.24972222222222223,0.08517241379310345,1.7777777777777777,0.3333333333333333,0.0,1.0,3
20160428LGSS0,20160428,LG,SS,T,L,24,173,31,7,1,0,1,2,9,9,0,9,7,0,13,3,36,7,7,11,1,0,3,0,5,11,0,2,7,7.875,0.3055555555555556,0.22580645161290322,1.0277777777777777,0.8709677419354839,0.42073170731707316,0.35075,5.75,2.0,0.2777777777777778,0.3769230769230769,4
20160429KTLG0,20160429,LG,KT,B,W,27,157,28,7,0,0,0,1,6,5,1,3,3,1,15,1,35,4,4,10,0,0,1,0,7,8,0,0,13,3.0,0.2857142857142857,0.25,0.8571428571428571,0.7142857142857143,0.3557142857142857,0.30500000000000005,3.888888888888889,1.4444444444444444,0.08571428571428572,0.64,5
20160430KTLG0,20160430,LG,KT,B,L,27,149,34,9,1,0,0,0,2,6,0,3,3,0,19,3,28,1,2,5,1,0,0,0,6,7,0,0,7,3.0,0.17857142857142858,0.2647058823529412,0.6071428571428571,0.6176470588235294,0.2638235294117647,0.2713888888888889,2.3333333333333335,1.2222222222222223,0.03571428571428571,0.3076923076923077,5
20160501KTLG0,20160501,LG,KT,B,W,27,150,31,9,2,0,0,0,5,3,3,2,2,1,9,2,28,3,4,7,1,0,1,3,5,5,0,0,7,2.0,0.25,0.2903225806451613,0.8214285714285714,0.8064516129032258,0.3415151515151515,0.33944444444444444,4.0,1.5555555555555556,0.14285714285714285,0.8,3
20160504OBLG0,20160504,LG,OB,B,L,27,185,48,21,4,0,4,0,5,5,0,17,16,0,12,6,31,1,1,4,2,0,0,1,5,5,1,1,8,16.0,0.12903225806451613,0.4375,0.4838709677419355,1.3125,0.21583333333333332,0.5377358490566038,9.333333333333332,2.888888888888889,0.06451612903225806,0.0034482758620689655,5
20160505OBLG0,20160505,LG,OB,B,W,30,181,45,19,2,0,0,0,4,4,3,7,6,1,17,3,36,6,8,10,3,0,1,0,3,10,0,1,5,5.3999999999999995,0.2777777777777778,0.4222222222222222,0.8055555555555556,0.9777777777777777,0.34153846153846157,0.4169387755102041,3.4,2.3,0.16666666666666666,0.5663716814159292,4
20160506LGNC0,20160506,LG,NC,T,L,24,150,37,15,3,0,2,0,2,5,2,13,13,0,9,7,29,2,2,5,0,0,0,0,3,5,2,0,4,14.625,0.1724137931034483,0.40540540540540543,0.4482758620689655,1.1081081081081081,0.20375,0.468974358974359,5.75,2.125,0.0,0.023121387283236993,4
20160507LGNC0,20160507,LG,NC,T,L,24,147,32,8,1,0,3,0,3,12,0,4,4,0,13,4,31,1,1,6,0,0,0,0,6,8,0,1,9,4.5,0.1935483870967742,0.25,0.5806451612903226,0.90625,0.2562162162162162,0.37714285714285717,6.0,1.375,0.0,0.058823529411764705,4
20160508LGNC0,20160508,LG,NC,T,L,24,174,30,12,2,0,0,1,12,3,2,11,11,0,15,5,36,5,5,9,1,0,1,0,2,6,1,0,6,12.375,0.25,0.4,0.6666666666666666,1.2666666666666666,0.2889473684210526,0.4695238095238095,6.75,3.0,0.1111111111111111,0.17123287671232876,5
20160510SSLG0,20160510,LG,SS,B,L,27,179,41,17,2,0,1,3,7,3,0,9,9,0,9,5,33,3,3,9,0,0,0,0,8,4,1,1,12,9.0,0.2727272727272727,0.4146341463414634,0.7878787878787878,1.1219512195121952,0.32999999999999996,0.456875,6.111111111111111,2.6666666666666665,0.0,0.1,5
20160511SSLG0,20160511,LG,SS,B,W,27,119,37,11,3,1,0,0,1,6,0,2,2,1,24,2,45,16,16,22,4,1,2,1,4,6,0,0,11,2.0,0.4888888888888889,0.2972972972972973,1.3333333333333333,0.7567567567567568,0.5512244897959183,0.325,2.0,1.3333333333333333,0.26666666666666666,0.9846153846153847,4
20160512SSLG0,20160512,LG,SS,B,L,27,181,34,9,2,0,0,1,10,6,0,7,6,0,16,2,33,5,5,10,2,1,0,0,3,7,1,1,6,6.0,0.30303030303030304,0.2647058823529412,0.8181818181818182,0.8823529411764706,0.34611111111111115,0.3561363636363636,5.0,2.111111111111111,0.12121212121212122,0.33783783783783783,3
20160513SKLG0,20160513,LG,SK,B,W,27,139,30,3,1,0,0,0,4,7,0,1,1,1,20,1,29,2,2,8,2,1,0,0,5,7,0,0,8,1.0,0.27586206896551724,0.1,0.8620689655172413,0.36666666666666664,0.35470588235294126,0.17088235294117649,2.7777777777777777,0.7777777777777778,0.13793103448275862,0.8,4
20160514SKLG0,20160514,LG,SK,B,W,27,156,34,5,0,0,1,0,5,4,0,3,2,1,15,2,38,12,12,16,3,1,1,1,4,3,1,2,7,2.0,0.42105263157894735,0.14705882352941177,1.1578947368421053,0.5294117647058824,0.47809523809523813,0.23358974358974358,5.222222222222222,1.1111111111111112,0.21052631578947367,0.9411764705882353,5
20160517LGKT0,20160517,LG,KT,T,W,27,147,35,13,1,1,0,1,2,5,1,7,7,1,16,6,34,9,9,9,1,0,3,1,6,10,1,0,4,7.0,0.2647058823529412,0.37142857142857144,1.0,0.8857142857142857,0.404,0.38000000000000006,2.5555555555555554,1.6666666666666667,0.29411764705882354,0.6230769230769231,5
20160518LGKT0,20160518,LG,KT,T,W,27,144,31,5,1,0,0,0,6,8,1,2,2,1,16,2,32,6,6,9,2,0,2,2,2,7,0,0,3,2.0,0.28125,0.16129032258064516,0.875,0.5483870967741935,0.36970588235294116,0.2424324324324324,3.2222222222222223,1.2222222222222223,0.25,0.9,5
20160519LGKT0,20160519,LG,KT,T,W,30,113,31,3,0,0,0,1,3,7,2,0,0,1,24,0,38,4,4,8,3,0,0,0,5,10,0,0,9,0.0,0.21052631578947367,0.0967741935483871,0.631578947368421,0.2903225806451613,0.27232558139534885,0.13941176470588235,2.5,0.6,0.07894736842105263,1.0,4
20160520WOLG0,20160520,LG,WO,B,W,27,148,28,4,1,0,0,1,5,11,1,3,3,1,20,3,29,4,4,9,2,1,0,0,2,3,1,0,5,3.0,0.3103448275862069,0.14285714285714285,0.8275862068965517,0.5,0.35096774193548386,0.2239393939393939,2.2222222222222223,1.0,0.13793103448275862,0.64,3
20160521WOLG0,20160521,LG,WO,B,L,27,178,37,13,3,1,2,2,6,4,0,7,6,0,11,5,36,3,5,12,2,0,0,1,8,4,0,1,13,6.0,0.3333333333333333,0.35135135135135137,0.9444444444444444,1.162162162162162,0.3854545454545455,0.46511627906976744,7.0,2.111111111111111,0.05555555555555555,0.33783783783783783,4
20160522WOLG0,20160522,LG,WO,B,W,27,129,35,10,2,0,1,0,1,6,0,4,4,1,21,3,29,4,5,7,2,0,0,1,2,9,0,0,3,4.0,0.2413793103448276,0.2857142857142857,0.6206896551724138,0.7428571428571429,0.27,0.3211111111111111,3.4444444444444446,1.2222222222222223,0.06896551724137931,0.6097560975609756,4
20160525LGLT0,20160525,LG,LT,T,L,24,123,29,8,3,0,0,0,6,6,0,2,2,0,14,2,30,1,1,7,0,0,0,1,4,7,1,0,7,2.25,0.23333333333333334,0.27586206896551724,0.6,0.8620689655172413,0.26441176470588235,0.3542857142857143,3.75,1.75,0.0,0.2,4
